type,date,value,unit,position
BONE_PERCENT,"2025-03-11 18:45:32",3,
WATER_PERCENT,"2025-03-11 18:45:32",44,
FAT_FREE_MASS,"2025-03-08 17:50:20",45,
"Visceral Fat","2025-03-08 17:50:20",2.1,
"Impedence 50kHz for segments","2025-03-08 17:50:20",657.0,,"Between Legs"
"Impedence 250kHz for segments","2025-03-08 17:50:20",575.0,,"Between Legs"
"Impedence 6.25kHz for segments","2025-03-08 17:50:20",772.0,,"Between Legs"
"Phase  6.25kHz segment","2025-03-08 17:50:20",-0.1,,"Between Legs"
"Phase  50kHz segment","2025-03-08 17:50:20",-0.1,,"Between Legs"
"Phase  250kHz segment","2025-03-08 17:50:20",-0.1,,"Between Legs"
"BIA Error","2025-03-08 17:50:20",0,
"Basal Metabolic Rate (BMR)","2025-03-08 17:50:20","1,387",
"Metabolic Age","2025-03-08 17:50:20",28,
FAT_PERCENT,"2025-03-08 17:50:20",35,
"Fat Free Percent","2025-03-08 17:50:20",65,
MUSCLE_PERCENT,"2025-03-08 17:50:20",62,
BONE_PERCENT,"2025-03-08 17:50:20",3,
WATER_PERCENT,"2025-03-08 17:50:20",44,
FAT_FREE_MASS,"2025-03-07 15:11:20",46,
FAT_PERCENT,"2025-03-07 15:11:20",35,
MUSCLE_PERCENT,"2025-03-07 15:11:20",62,
BONE_PERCENT,"2025-03-07 15:11:20",3,
WATER_PERCENT,"2025-03-07 15:11:20",44,
"Fat Free Percent","2025-03-07 15:11:20",65,
"Visceral Fat","2025-03-07 15:11:20",2.2,
"Impedence 50kHz for segments","2025-03-07 15:11:20",633.0,,"Between Legs"
"Impedence 250kHz for segments","2025-03-07 15:11:20",568.0,,"Between Legs"
"Impedence 6.25kHz for segments","2025-03-07 15:11:20",722.0,,"Between Legs"
"Phase  250kHz segment","2025-03-07 15:11:20",-0.1,,"Between Legs"
"Basal Metabolic Rate (BMR)","2025-03-07 15:11:20","1,393",
"Metabolic Age","2025-03-07 15:11:20",28,
FAT_FREE_MASS,"2025-03-03 17:43:45",45,
"Visceral Fat","2025-03-03 17:43:45",2.1,
"Impedence 50kHz for segments","2025-03-03 17:43:45",661.0,,"Between Legs"
"Impedence 250kHz for segments","2025-03-03 17:43:45",587.0,,"Between Legs"
"Impedence 6.25kHz for segments","2025-03-03 17:43:45",768.0,,"Between Legs"
"Phase  6.25kHz segment","2025-03-03 17:43:45",-0.1,,"Between Legs"
"Phase  50kHz segment","2025-03-03 17:43:45",-0.1,,"Between Legs"
"Phase  250kHz segment","2025-03-03 17:43:45",-0.1,,"Between Legs"
"BIA Error","2025-03-03 17:43:45",0,
"Basal Metabolic Rate (BMR)","2025-03-03 17:43:45","1,383",
"Metabolic Age","2025-03-03 17:43:45",28,
FAT_PERCENT,"2025-03-03 17:43:45",35,
"Fat Free Percent","2025-03-03 17:43:45",65,
MUSCLE_PERCENT,"2025-03-03 17:43:45",62,
BONE_PERCENT,"2025-03-03 17:43:45",3,
WATER_PERCENT,"2025-03-03 17:43:45",44,
FAT_FREE_MASS,"2025-02-21 11:12:34",45,
"Visceral Fat","2025-02-21 11:12:34",2.1,
"Impedence 50kHz for segments","2025-02-21 11:12:34",653.0,,"Between Legs"
"Impedence 250kHz for segments","2025-02-21 11:12:34",571.0,,"Between Legs"
"Impedence 6.25kHz for segments","2025-02-21 11:12:34",762.0,,"Between Legs"
"Phase  6.25kHz segment","2025-02-21 11:12:34",-0.1,,"Between Legs"
"Phase  50kHz segment","2025-02-21 11:12:34",-0.1,,"Between Legs"
"Phase  250kHz segment","2025-02-21 11:12:34",-0.1,,"Between Legs"
"BIA Error","2025-02-21 11:12:34",0,
"Basal Metabolic Rate (BMR)","2025-02-21 11:12:34","1,388",
"Metabolic Age","2025-02-21 11:12:34",28,
FAT_PERCENT,"2025-02-21 11:12:34",35,
"Fat Free Percent","2025-02-21 11:12:34",65,
MUSCLE_PERCENT,"2025-02-21 11:12:34",62,
BONE_PERCENT,"2025-02-21 11:12:34",3,
WATER_PERCENT,"2025-02-21 11:12:34",44,
FAT_FREE_MASS,"2025-02-16 10:32:43",45,
"Visceral Fat","2025-02-16 10:32:43",2.2,
"Impedence 50kHz for segments","2025-02-16 10:32:43",688.0,,"Between Legs"
"Impedence 250kHz for segments","2025-02-16 10:32:43",624.0,,"Between Legs"
"Impedence 6.25kHz for segments","2025-02-16 10:32:43",800.0,,"Between Legs"
"Phase  6.25kHz segment","2025-02-16 10:32:43",-0.1,,"Between Legs"
"Phase  50kHz segment","2025-02-16 10:32:43",-0.1,,"Between Legs"
"Phase  250kHz segment","2025-02-16 10:32:43",-0.1,,"Between Legs"
"BIA Error","2025-02-16 10:32:43",0,
"Basal Metabolic Rate (BMR)","2025-02-16 10:32:43","1,378",
"Metabolic Age","2025-02-16 10:32:43",28,
FAT_PERCENT,"2025-02-16 10:32:43",35,
"Fat Free Percent","2025-02-16 10:32:43",65,
MUSCLE_PERCENT,"2025-02-16 10:32:43",62,
BONE_PERCENT,"2025-02-16 10:32:43",3,
WATER_PERCENT,"2025-02-16 10:32:43",43,
"Vascular age","2025-02-14 09:42:42",27,
FAT_FREE_MASS,"2025-02-14 09:42:42",45,
"Visceral Fat","2025-02-14 09:42:42",2.2,
"Impedence 50kHz for segments","2025-02-14 09:42:42",673.0,,"Between Legs"
"Impedence 250kHz for segments","2025-02-14 09:42:42",609.0,,"Between Legs"
"Impedence 6.25kHz for segments","2025-02-14 09:42:42",782.0,,"Between Legs"
"Phase  6.25kHz segment","2025-02-14 09:42:42",-0.1,,"Between Legs"
"Phase  50kHz segment","2025-02-14 09:42:42",-0.1,,"Between Legs"
"Phase  250kHz segment","2025-02-14 09:42:42",-0.1,,"Between Legs"
"BIA Error","2025-02-14 09:42:42",0,
"Basal Metabolic Rate (BMR)","2025-02-14 09:42:42","1,386",
"Metabolic Age","2025-02-14 09:42:42",28,
FAT_PERCENT,"2025-02-14 09:42:42",35,
"Fat Free Percent","2025-02-14 09:42:42",65,
MUSCLE_PERCENT,"2025-02-14 09:42:42",62,
BONE_PERCENT,"2025-02-14 09:42:42",3,
WATER_PERCENT,"2025-02-14 09:42:42",43,
"Vascular age","2025-02-09 11:40:12",26,
FAT_FREE_MASS,"2025-02-09 11:40:12",45,
"Visceral Fat","2025-02-09 11:40:12",2.2,
"Impedence 50kHz for segments","2025-02-09 11:40:12",667.0,,"Between Legs"
"Impedence 250kHz for segments","2025-02-09 11:40:12",585.0,,"Between Legs"
"Impedence 6.25kHz for segments","2025-02-09 11:40:12",786.0,,"Between Legs"
"Phase  6.25kHz segment","2025-02-09 11:40:12",-0.1,,"Between Legs"
"Phase  50kHz segment","2025-02-09 11:40:12",-0.1,,"Between Legs"
"Phase  250kHz segment","2025-02-09 11:40:12",-0.1,,"Between Legs"
"BIA Error","2025-02-09 11:40:12",0,
"Basal Metabolic Rate (BMR)","2025-02-09 11:40:12","1,388",
"Metabolic Age","2025-02-09 11:40:12",28,
FAT_PERCENT,"2025-02-09 11:40:12",35,
"Fat Free Percent","2025-02-09 11:40:12",65,
MUSCLE_PERCENT,"2025-02-09 11:40:12",62,
BONE_PERCENT,"2025-02-09 11:40:12",3,
WATER_PERCENT,"2025-02-09 11:40:12",43,
"Electrodermal activity feet","2025-02-08 10:44:12",80,
"Max Nerve Response Score (NRS) feet","2025-02-08 10:44:12",80,
FAT_FREE_MASS,"2025-02-08 10:44:12",46,
"Visceral Fat","2025-02-08 10:44:12",2.2,
"Impedence 50kHz for segments","2025-02-08 10:44:12",655.0,,"Between Legs"
"Impedence 250kHz for segments","2025-02-08 10:44:12",578.0,,"Between Legs"
"Impedence 6.25kHz for segments","2025-02-08 10:44:12",769.0,,"Between Legs"
"Phase  6.25kHz segment","2025-02-08 10:44:12",-0.1,,"Between Legs"
"Phase  50kHz segment","2025-02-08 10:44:12",-0.1,,"Between Legs"
"Phase  250kHz segment","2025-02-08 10:44:12",-0.1,,"Between Legs"
"BIA Error","2025-02-08 10:44:12",0,
"Basal Metabolic Rate (BMR)","2025-02-08 10:44:12","1,394",
"Metabolic Age","2025-02-08 10:44:12",28,
FAT_PERCENT,"2025-02-08 10:44:12",35,
"Fat Free Percent","2025-02-08 10:44:12",65,
MUSCLE_PERCENT,"2025-02-08 10:44:12",62,
BONE_PERCENT,"2025-02-08 10:44:12",3,
WATER_PERCENT,"2025-02-08 10:44:12",43,
"PWV Reached count","2025-02-01 10:21:28","1,284",
"VA Reached count","2025-02-01 10:21:28","1,284",
FAT_FREE_MASS,"2025-02-01 10:21:28",45,
"Visceral Fat","2025-02-01 10:21:28",2.1,
"Impedence 50kHz for segments","2025-02-01 10:21:28",657.0,,"Between Legs"
"Impedence 250kHz for segments","2025-02-01 10:21:28",577.0,,"Between Legs"
"Impedence 6.25kHz for segments","2025-02-01 10:21:28",768.0,,"Between Legs"
"Phase  6.25kHz segment","2025-02-01 10:21:28",-0.1,,"Between Legs"
"Phase  50kHz segment","2025-02-01 10:21:28",-0.1,,"Between Legs"
"Phase  250kHz segment","2025-02-01 10:21:28",-0.1,,"Between Legs"
"BIA Error","2025-02-01 10:21:28",0,
"Basal Metabolic Rate (BMR)","2025-02-01 10:21:28","1,388",
"Metabolic Age","2025-02-01 10:21:28",28,
FAT_PERCENT,"2025-02-01 10:21:28",35,
"Fat Free Percent","2025-02-01 10:21:28",65,
MUSCLE_PERCENT,"2025-02-01 10:21:28",62,
BONE_PERCENT,"2025-02-01 10:21:28",3,
WATER_PERCENT,"2025-02-01 10:21:28",44,
FAT_FREE_MASS,"2025-01-23 09:16:47",45,
"Visceral Fat","2025-01-23 09:16:47",2.1,
"Impedence 50kHz for segments","2025-01-23 09:16:47",686.0,,"Between Legs"
"Impedence 250kHz for segments","2025-01-23 09:16:47",621.0,,"Between Legs"
"Impedence 6.25kHz for segments","2025-01-23 09:16:47",792.0,,"Between Legs"
"Phase  6.25kHz segment","2025-01-23 09:16:47",-0.1,,"Between Legs"
"Phase  50kHz segment","2025-01-23 09:16:47",-0.1,,"Between Legs"
"Phase  250kHz segment","2025-01-23 09:16:47",-0.1,,"Between Legs"
"BIA Error","2025-01-23 09:16:47",0,
"Basal Metabolic Rate (BMR)","2025-01-23 09:16:47","1,373",
"Metabolic Age","2025-01-23 09:16:47",28,
FAT_PERCENT,"2025-01-23 09:16:47",35,
"Fat Free Percent","2025-01-23 09:16:47",65,
MUSCLE_PERCENT,"2025-01-23 09:16:47",62,
BONE_PERCENT,"2025-01-23 09:16:47",3,
WATER_PERCENT,"2025-01-23 09:16:47",43,
FAT_FREE_MASS,"2025-01-18 05:45:56",45,
"Visceral Fat","2025-01-18 05:45:56",2.1,
"Impedence 50kHz for segments","2025-01-18 05:45:56",704.0,,"Between Legs"
"Impedence 250kHz for segments","2025-01-18 05:45:56",620.0,,"Between Legs"
"Impedence 6.25kHz for segments","2025-01-18 05:45:56",831.0,,"Between Legs"
"Phase  6.25kHz segment","2025-01-18 05:45:56",-0.1,,"Between Legs"
"Phase  50kHz segment","2025-01-18 05:45:56",-0.1,,"Between Legs"
"Phase  250kHz segment","2025-01-18 05:45:56",-0.1,,"Between Legs"
"BIA Error","2025-01-18 05:45:56",0,
"Basal Metabolic Rate (BMR)","2025-01-18 05:45:56","1,367",
"Metabolic Age","2025-01-18 05:45:56",28,
FAT_PERCENT,"2025-01-18 05:45:56",35,
"Fat Free Percent","2025-01-18 05:45:56",65,
MUSCLE_PERCENT,"2025-01-18 05:45:56",62,
BONE_PERCENT,"2025-01-18 05:45:56",3,
WATER_PERCENT,"2025-01-18 05:45:56",43,
FAT_FREE_MASS,"2025-01-17 06:49:47",45,
"Visceral Fat","2025-01-17 06:49:47",2.1,
"Impedence 50kHz for segments","2025-01-17 06:49:47",701.0,,"Between Legs"
"Impedence 250kHz for segments","2025-01-17 06:49:47",624.0,,"Between Legs"
"Impedence 6.25kHz for segments","2025-01-17 06:49:47",818.0,,"Between Legs"
"Phase  6.25kHz segment","2025-01-17 06:49:47",-0.1,,"Between Legs"
"Phase  50kHz segment","2025-01-17 06:49:47",-0.1,,"Between Legs"
"Phase  250kHz segment","2025-01-17 06:49:47",-0.1,,"Between Legs"
"BIA Error","2025-01-17 06:49:47",0,
"Basal Metabolic Rate (BMR)","2025-01-17 06:49:47","1,366",
"Metabolic Age","2025-01-17 06:49:47",28,
FAT_PERCENT,"2025-01-17 06:49:47",35,
"Fat Free Percent","2025-01-17 06:49:47",65,
MUSCLE_PERCENT,"2025-01-17 06:49:47",62,
BONE_PERCENT,"2025-01-17 06:49:47",3,
WATER_PERCENT,"2025-01-17 06:49:47",43,
FAT_FREE_MASS,"2025-01-16 06:36:17",45,
"Visceral Fat","2025-01-16 06:36:17",2.1,
"Impedence 50kHz for segments","2025-01-16 06:36:17",715.0,,"Between Legs"
"Impedence 250kHz for segments","2025-01-16 06:36:17",630.0,,"Between Legs"
"Impedence 6.25kHz for segments","2025-01-16 06:36:17",867.0,,"Between Legs"
"Phase  6.25kHz segment","2025-01-16 06:36:17",-0.1,,"Between Legs"
"Phase  50kHz segment","2025-01-16 06:36:17",-0.1,,"Between Legs"
"Phase  250kHz segment","2025-01-16 06:36:17",-0.1,,"Between Legs"
"BIA Error","2025-01-16 06:36:17",8,
"Basal Metabolic Rate (BMR)","2025-01-16 06:36:17","1,373",
"Metabolic Age","2025-01-16 06:36:17",28,
FAT_PERCENT,"2025-01-16 06:36:17",35,
"Fat Free Percent","2025-01-16 06:36:17",65,
MUSCLE_PERCENT,"2025-01-16 06:36:17",62,
BONE_PERCENT,"2025-01-16 06:36:17",3,
WATER_PERCENT,"2025-01-16 06:36:17",43,
FAT_FREE_MASS,"2025-01-13 08:12:07",46,
"Visceral Fat","2025-01-13 08:12:07",2.1,
"Impedence 50kHz for segments","2025-01-13 08:12:07",588.0,,"Between Legs"
"Impedence 250kHz for segments","2025-01-13 08:12:07",530.0,,"Between Legs"
"Impedence 6.25kHz for segments","2025-01-13 08:12:07",673.0,,"Between Legs"
"Phase  6.25kHz segment","2025-01-13 08:12:07",-0.1,,"Between Legs"
"Phase  50kHz segment","2025-01-13 08:12:07",-0.1,,"Between Legs"
"Phase  250kHz segment","2025-01-13 08:12:07",-0.1,,"Between Legs"
"BIA Error","2025-01-13 08:12:07",0,
"Basal Metabolic Rate (BMR)","2025-01-13 08:12:07","1,408",
"Metabolic Age","2025-01-13 08:12:07",27,
FAT_PERCENT,"2025-01-13 08:12:07",34,
"Fat Free Percent","2025-01-13 08:12:07",66,
MUSCLE_PERCENT,"2025-01-13 08:12:07",63,
BONE_PERCENT,"2025-01-13 08:12:07",3,
WATER_PERCENT,"2025-01-13 08:12:07",45,
"Vascular age","2024-12-16 10:42:14",27,
FAT_FREE_MASS,"2024-12-16 10:42:14",45,
"Visceral Fat","2024-12-16 10:42:14",2.1,
"Impedence 50kHz for segments","2024-12-16 10:42:14",692.0,,"Between Legs"
"Impedence 250kHz for segments","2024-12-16 10:42:14",620.0,,"Between Legs"
"Impedence 6.25kHz for segments","2024-12-16 10:42:14",803.0,,"Between Legs"
"Phase  6.25kHz segment","2024-12-16 10:42:14",-0.1,,"Between Legs"
"Phase  50kHz segment","2024-12-16 10:42:14",-0.1,,"Between Legs"
"Phase  250kHz segment","2024-12-16 10:42:14",-0.1,,"Between Legs"
"BIA Error","2024-12-16 10:42:14",0,
"Basal Metabolic Rate (BMR)","2024-12-16 10:42:14","1,367",
"Metabolic Age","2024-12-16 10:42:14",27,
FAT_PERCENT,"2024-12-16 10:42:14",35,
"Fat Free Percent","2024-12-16 10:42:14",65,
MUSCLE_PERCENT,"2024-12-16 10:42:14",62,
BONE_PERCENT,"2024-12-16 10:42:14",3,
WATER_PERCENT,"2024-12-16 10:42:14",43,
FAT_FREE_MASS,"2024-12-14 12:09:14",45,
"Visceral Fat","2024-12-14 12:09:14",2.2,
"Impedence 50kHz for segments","2024-12-14 12:09:14",697.0,,"Between Legs"
"Impedence 250kHz for segments","2024-12-14 12:09:14",633.0,,"Between Legs"
"Impedence 6.25kHz for segments","2024-12-14 12:09:14",807.0,,"Between Legs"
"Phase  6.25kHz segment","2024-12-14 12:09:14",-0.1,,"Between Legs"
"Phase  50kHz segment","2024-12-14 12:09:14",-0.1,,"Between Legs"
"Phase  250kHz segment","2024-12-14 12:09:14",-0.1,,"Between Legs"
"BIA Error","2024-12-14 12:09:14",0,
"Basal Metabolic Rate (BMR)","2024-12-14 12:09:14","1,372",
"Metabolic Age","2024-12-14 12:09:14",27,
FAT_PERCENT,"2024-12-14 12:09:14",35,
"Fat Free Percent","2024-12-14 12:09:14",65,
MUSCLE_PERCENT,"2024-12-14 12:09:14",62,
BONE_PERCENT,"2024-12-14 12:09:14",3,
WATER_PERCENT,"2024-12-14 12:09:14",43,
FAT_FREE_MASS,"2024-12-11 10:49:12",46,
"Visceral Fat","2024-12-11 10:49:12",2.1,
"Impedence 50kHz for segments","2024-12-11 10:49:12",646.0,,"Between Legs"
"Impedence 250kHz for segments","2024-12-11 10:49:12",578.0,,"Between Legs"
"Impedence 6.25kHz for segments","2024-12-11 10:49:12",777.0,,"Between Legs"
"Phase  6.25kHz segment","2024-12-11 10:49:12",-0.1,,"Between Legs"
"Phase  50kHz segment","2024-12-11 10:49:12",-0.1,,"Between Legs"
"Phase  250kHz segment","2024-12-11 10:49:12",-0.1,,"Between Legs"
"BIA Error","2024-12-11 10:49:12",0,
"Basal Metabolic Rate (BMR)","2024-12-11 10:49:12","1,391",
"Metabolic Age","2024-12-11 10:49:12",27,
FAT_PERCENT,"2024-12-11 10:49:12",34,
"Fat Free Percent","2024-12-11 10:49:12",66,
MUSCLE_PERCENT,"2024-12-11 10:49:12",63,
BONE_PERCENT,"2024-12-11 10:49:12",3,
WATER_PERCENT,"2024-12-11 10:49:12",44,
"PWV Reached count","2024-12-08 12:18:13","1,284",
"VA Reached count","2024-12-08 12:18:13","1,284",
FAT_FREE_MASS,"2024-12-08 12:18:13",45,
"Visceral Fat","2024-12-08 12:18:13",2.1,
"Impedence 50kHz for segments","2024-12-08 12:18:13",706.0,,"Between Legs"
"Impedence 250kHz for segments","2024-12-08 12:18:13",624.0,,"Between Legs"
"Impedence 6.25kHz for segments","2024-12-08 12:18:13",830.0,,"Between Legs"
"Phase  6.25kHz segment","2024-12-08 12:18:13",-0.1,,"Between Legs"
"Phase  50kHz segment","2024-12-08 12:18:13",-0.1,,"Between Legs"
"Phase  250kHz segment","2024-12-08 12:18:13",-0.1,,"Between Legs"
"BIA Error","2024-12-08 12:18:13",0,
"Basal Metabolic Rate (BMR)","2024-12-08 12:18:13","1,369",
"Metabolic Age","2024-12-08 12:18:13",27,
FAT_PERCENT,"2024-12-08 12:18:13",35,
"Fat Free Percent","2024-12-08 12:18:13",65,
MUSCLE_PERCENT,"2024-12-08 12:18:13",62,
BONE_PERCENT,"2024-12-08 12:18:13",3,
WATER_PERCENT,"2024-12-08 12:18:13",43,
"Vascular age","2024-11-12 09:53:19",27,
"Electrodermal activity feet","2024-11-12 09:53:19",49,
"Max Nerve Response Score (NRS) feet","2024-11-12 09:53:19",49,
FAT_FREE_MASS,"2024-11-12 09:53:19",44,
"Visceral Fat","2024-11-12 09:53:19",2.0,
"Impedence 50kHz for segments","2024-11-12 09:53:19",689.0,,"Between Legs"
"Impedence 250kHz for segments","2024-11-12 09:53:19",624.0,,"Between Legs"
"Impedence 6.25kHz for segments","2024-11-12 09:53:19",797.0,,"Between Legs"
"Phase  6.25kHz segment","2024-11-12 09:53:19",-0.1,,"Between Legs"
"Phase  50kHz segment","2024-11-12 09:53:19",-0.1,,"Between Legs"
"Phase  250kHz segment","2024-11-12 09:53:19",-0.1,,"Between Legs"
"BIA Error","2024-11-12 09:53:19",0,
"Basal Metabolic Rate (BMR)","2024-11-12 09:53:19","1,357",
"Metabolic Age","2024-11-12 09:53:19",27,
FAT_PERCENT,"2024-11-12 09:53:19",34,
"Fat Free Percent","2024-11-12 09:53:19",66,
MUSCLE_PERCENT,"2024-11-12 09:53:19",63,
BONE_PERCENT,"2024-11-12 09:53:19",3,
WATER_PERCENT,"2024-11-12 09:53:19",44,
FAT_FREE_MASS,"2024-10-18 11:38:26",44,
"Visceral Fat","2024-10-18 11:38:26",2.0,
"Impedence 50kHz for segments","2024-10-18 11:38:26",685.0,,"Between Legs"
"Impedence 250kHz for segments","2024-10-18 11:38:26",609.0,,"Between Legs"
"Impedence 6.25kHz for segments","2024-10-18 11:38:26",802.0,,"Between Legs"
"Phase  6.25kHz segment","2024-10-18 11:38:26",-0.1,,"Between Legs"
"Phase  50kHz segment","2024-10-18 11:38:26",-0.1,,"Between Legs"
"Phase  250kHz segment","2024-10-18 11:38:26",-0.1,,"Between Legs"
"BIA Error","2024-10-18 11:38:26",0,
"Basal Metabolic Rate (BMR)","2024-10-18 11:38:26","1,357",
"Metabolic Age","2024-10-18 11:38:26",27,
FAT_PERCENT,"2024-10-18 11:38:26",34,
"Fat Free Percent","2024-10-18 11:38:26",66,
MUSCLE_PERCENT,"2024-10-18 11:38:26",63,
BONE_PERCENT,"2024-10-18 11:38:26",3,
WATER_PERCENT,"2024-10-18 11:38:26",44,
"Vascular age","2024-10-02 10:21:09",27,
FAT_FREE_MASS,"2024-10-02 10:21:09",44,
"Visceral Fat","2024-10-02 10:21:09",2.0,
"Impedence 50kHz for segments","2024-10-02 10:21:09",696.0,,"Between Legs"
"Impedence 250kHz for segments","2024-10-02 10:21:09",628.0,,"Between Legs"
"Impedence 6.25kHz for segments","2024-10-02 10:21:09",807.0,,"Between Legs"
"Phase  6.25kHz segment","2024-10-02 10:21:09",-0.1,,"Between Legs"
"Phase  50kHz segment","2024-10-02 10:21:09",-0.1,,"Between Legs"
"Phase  250kHz segment","2024-10-02 10:21:09",-0.1,,"Between Legs"
"BIA Error","2024-10-02 10:21:09",0,
"Basal Metabolic Rate (BMR)","2024-10-02 10:21:09","1,357",
"Metabolic Age","2024-10-02 10:21:09",27,
FAT_PERCENT,"2024-10-02 10:21:09",34,
"Fat Free Percent","2024-10-02 10:21:09",66,
MUSCLE_PERCENT,"2024-10-02 10:21:09",62,
BONE_PERCENT,"2024-10-02 10:21:09",3,
WATER_PERCENT,"2024-10-02 10:21:09",44,
"Electrodermal activity feet","2024-09-25 10:55:18",80,
"Max Nerve Response Score (NRS) feet","2024-09-25 10:55:18",80,
FAT_FREE_MASS,"2024-09-25 10:55:18",44,
"Visceral Fat","2024-09-25 10:55:18",2.1,
"Impedence 50kHz for segments","2024-09-25 10:55:18",701.0,,"Between Legs"
"Impedence 250kHz for segments","2024-09-25 10:55:18",635.0,,"Between Legs"
"Impedence 6.25kHz for segments","2024-09-25 10:55:18",818.0,,"Between Legs"
"Phase  6.25kHz segment","2024-09-25 10:55:18",-0.1,,"Between Legs"
"Phase  50kHz segment","2024-09-25 10:55:18",-0.1,,"Between Legs"
"Phase  250kHz segment","2024-09-25 10:55:18",-0.1,,"Between Legs"
"BIA Error","2024-09-25 10:55:18",0,
"Basal Metabolic Rate (BMR)","2024-09-25 10:55:18","1,361",
"Metabolic Age","2024-09-25 10:55:18",27,
FAT_PERCENT,"2024-09-25 10:55:18",34,
"Fat Free Percent","2024-09-25 10:55:18",66,
MUSCLE_PERCENT,"2024-09-25 10:55:18",62,
BONE_PERCENT,"2024-09-25 10:55:18",3,
WATER_PERCENT,"2024-09-25 10:55:18",43,
"Vascular age","2024-09-19 12:02:15",27,
FAT_FREE_MASS,"2024-09-19 12:02:15",44,
"Visceral Fat","2024-09-19 12:02:15",2.0,
"Impedence 50kHz for segments","2024-09-19 12:02:15",701.0,,"Between Legs"
"Impedence 250kHz for segments","2024-09-19 12:02:15",635.0,,"Between Legs"
"Impedence 6.25kHz for segments","2024-09-19 12:02:15",822.0,,"Between Legs"
"Phase  6.25kHz segment","2024-09-19 12:02:15",-0.1,,"Between Legs"
"Phase  50kHz segment","2024-09-19 12:02:15",-0.1,,"Between Legs"
"Phase  250kHz segment","2024-09-19 12:02:15",-0.1,,"Between Legs"
"BIA Error","2024-09-19 12:02:15",0,
"Basal Metabolic Rate (BMR)","2024-09-19 12:02:15","1,354",
"Metabolic Age","2024-09-19 12:02:15",27,
FAT_PERCENT,"2024-09-19 12:02:15",34,
"Fat Free Percent","2024-09-19 12:02:15",66,
MUSCLE_PERCENT,"2024-09-19 12:02:15",63,
BONE_PERCENT,"2024-09-19 12:02:15",3,
WATER_PERCENT,"2024-09-19 12:02:15",44,
"Electrodermal activity feet","2024-09-08 11:21:01",79,
"Max Nerve Response Score (NRS) feet","2024-09-08 11:21:01",85,
FAT_FREE_MASS,"2024-09-08 11:21:01",44,
"Visceral Fat","2024-09-08 11:21:01",2.0,
"Impedence 50kHz for segments","2024-09-08 11:21:01",709.0,,"Between Legs"
"Impedence 250kHz for segments","2024-09-08 11:21:01",640.0,,"Between Legs"
"Impedence 6.25kHz for segments","2024-09-08 11:21:01",834.0,,"Between Legs"
"Phase  6.25kHz segment","2024-09-08 11:21:01",-0.1,,"Between Legs"
"Phase  50kHz segment","2024-09-08 11:21:01",-0.1,,"Between Legs"
"Phase  250kHz segment","2024-09-08 11:21:01",-0.1,,"Between Legs"
"BIA Error","2024-09-08 11:21:01",0,
"Basal Metabolic Rate (BMR)","2024-09-08 11:21:01","1,353",
"Metabolic Age","2024-09-08 11:21:01",27,
FAT_PERCENT,"2024-09-08 11:21:01",34,
"Fat Free Percent","2024-09-08 11:21:01",66,
MUSCLE_PERCENT,"2024-09-08 11:21:01",63,
BONE_PERCENT,"2024-09-08 11:21:01",3,
WATER_PERCENT,"2024-09-08 11:21:01",44,
"Vascular age","2024-09-04 11:00:23",27,
"Electrodermal activity feet","2024-09-04 11:00:23",61,
"Max Nerve Response Score (NRS) feet","2024-09-04 11:00:23",85,
FAT_FREE_MASS,"2024-09-04 11:00:23",45,
"Visceral Fat","2024-09-04 11:00:23",2.0,
"Impedence 50kHz for segments","2024-09-04 11:00:23",673.0,,"Between Legs"
"Impedence 250kHz for segments","2024-09-04 11:00:23",611.0,,"Between Legs"
"Impedence 6.25kHz for segments","2024-09-04 11:00:23",774.0,,"Between Legs"
"Phase  6.25kHz segment","2024-09-04 11:00:23",-0.1,,"Between Legs"
"Phase  50kHz segment","2024-09-04 11:00:23",-0.1,,"Between Legs"
"Phase  250kHz segment","2024-09-04 11:00:23",-0.1,,"Between Legs"
"BIA Error","2024-09-04 11:00:23",0,
"Basal Metabolic Rate (BMR)","2024-09-04 11:00:23","1,362",
"Metabolic Age","2024-09-04 11:00:23",27,
FAT_PERCENT,"2024-09-04 11:00:23",34,
"Fat Free Percent","2024-09-04 11:00:23",66,
MUSCLE_PERCENT,"2024-09-04 11:00:23",63,
BONE_PERCENT,"2024-09-04 11:00:23",3,
WATER_PERCENT,"2024-09-04 11:00:23",44,
FAT_FREE_MASS,"2024-09-01 13:30:55",45,
"Visceral Fat","2024-09-01 13:30:55",2.0,
"Impedence 50kHz for segments","2024-09-01 13:30:55",690.0,,"Between Legs"
"Impedence 250kHz for segments","2024-09-01 13:30:55",618.0,,"Between Legs"
"Impedence 6.25kHz for segments","2024-09-01 13:30:55",835.0,,"Between Legs"
"Phase  6.25kHz segment","2024-09-01 13:30:55",-0.1,,"Between Legs"
"Phase  50kHz segment","2024-09-01 13:30:55",-0.1,,"Between Legs"
"Phase  250kHz segment","2024-09-01 13:30:55",-0.1,,"Between Legs"
"BIA Error","2024-09-01 13:30:55",8,
"Basal Metabolic Rate (BMR)","2024-09-01 13:30:55","1,368",
"Metabolic Age","2024-09-01 13:30:55",27,
FAT_PERCENT,"2024-09-01 13:30:55",34,
"Fat Free Percent","2024-09-01 13:30:55",66,
MUSCLE_PERCENT,"2024-09-01 13:30:55",63,
BONE_PERCENT,"2024-09-01 13:30:55",3,
