from,to,"from (manual)","to (manual)",Timezone,"Activity type",Data,GPS,Modified
2025-04-08T15:38:00-07:00,2025-04-08T15:44:00-07:00,,,America/Los_Angeles,Walking,"{""calories"":7.0899996757507,""effduration"":300,""intensity"":0,""pause_duration"":0,""steps"":366,""distance"":245.61999511719,""metcumul"":15.320000648499}",,2025-04-18T11:01:10-07:00
2025-04-09T15:47:00-07:00,2025-04-09T15:55:00-07:00,,,America/Los_Angeles,Walking,"{""calories"":12.060000419617,""effduration"":420,""intensity"":0,""pause_duration"":0,""steps"":602,""distance"":417.92999267578,""metcumul"":24.440000534058}",,2025-04-18T11:01:11-07:00
2025-04-13T20:26:00-07:00,2025-04-13T20:45:00-07:00,,,America/Los_Angeles,Walking,"{""calories"":19.779998779297,""effduration"":900,""intensity"":0,""hr_average"":94,""hr_min"":83,""hr_max"":108,""hr_zone_0"":121,""hr_zone_1"":524,""hr_zone_2"":0,""hr_zone_3"":0,""pause_duration"":0,""steps"":990,""distance"":665.65997314453,""metcumul"":43.930000305176}",,2025-04-18T11:01:11-07:00
2025-04-14T11:35:00-07:00,2025-04-14T11:45:00-07:00,,,America/Los_Angeles,Walking,"{""calories"":11.879999160767,""effduration"":480,""intensity"":0,""pause_duration"":0,""steps"":606,""distance"":411.22003173828,""metcumul"":25.270000457764}",,2025-04-18T11:01:11-07:00
2025-04-15T12:17:00-07:00,2025-04-15T12:29:00-07:00,,,America/Los_Angeles,Walking,"{""calories"":15.099998474121,""effduration"":660,""intensity"":0,""pause_duration"":0,""steps"":796,""distance"":522.98004150391,""metcumul"":33.310001373291}",,2025-04-18T11:01:12-07:00
2025-04-15T12:47:00-07:00,2025-04-15T12:56:00-07:00,,,America/Los_Angeles,Walking,"{""calories"":8.710000038147,""effduration"":360,""intensity"":0,""pause_duration"":0,""steps"":451,""distance"":301.44000244141,""metcumul"":18.760000228882}",,2025-04-18T11:01:13-07:00
2025-04-15T14:07:00-07:00,2025-04-15T14:13:00-07:00,,,America/Los_Angeles,Walking,"{""calories"":9.6499996185303,""effduration"":360,""intensity"":0,""pause_duration"":0,""steps"":502,""distance"":328.63998413086,""metcumul"":20.280000686646}",,2025-04-18T11:01:13-07:00
2025-04-19T18:07:00-07:00,2025-04-19T18:41:00-07:00,,,America/Los_Angeles,Walking,"{""calories"":46.030002593994,""effduration"":1860,""intensity"":0,""hr_average"":109,""hr_min"":109,""hr_max"":110,""hr_zone_0"":0,""hr_zone_1"":1285,""hr_zone_2"":0,""hr_zone_3"":0,""pause_duration"":0,""steps"":2348,""distance"":1590.8000488281,""metcumul"":97.910003662109}",,2025-05-20T16:12:57-07:00
2025-04-20T15:54:00-07:00,2025-04-20T16:03:00-07:00,,,America/Los_Angeles,Walking,"{""calories"":14.849999427795,""effduration"":480,""intensity"":0,""pause_duration"":0,""steps"":721,""distance"":491.42999267578,""metcumul"":29.379999160767}",,2025-05-20T16:12:57-07:00
2025-04-20T19:14:00-07:00,2025-04-20T19:24:00-07:00,,,America/Los_Angeles,Walking,"{""calories"":14.289999961853,""effduration"":540,""intensity"":0,""pause_duration"":0,""steps"":748,""distance"":486.9599609375,""metcumul"":30.39999961853}",,2025-05-20T16:12:57-07:00
2025-04-20T19:37:00-07:00,2025-04-20T19:59:00-07:00,,,America/Los_Angeles,Walking,"{""calories"":51.799663543701,""effduration"":1661,""intensity"":0,""hr_average"":157,""hr_min"":152,""hr_max"":162,""hr_zone_0"":0,""hr_zone_1"":0,""hr_zone_2"":119,""hr_zone_3"":524,""pause_duration"":0,""steps"":2599,""distance"":1693.0283203125,""metcumul"":92.802680969238}",,2025-05-20T16:12:58-07:00
2025-04-21T12:55:00-07:00,2025-04-21T13:01:00-07:00,,,America/Los_Angeles,Walking,"{""calories"":11.380000114441,""effduration"":360,""intensity"":0,""pause_duration"":0,""steps"":530,""distance"":378.68002319336,""metcumul"":21.650001525879}",,2025-05-20T16:12:58-07:00
2025-04-21T13:37:00-07:00,2025-04-21T13:45:00-07:00,,,America/Los_Angeles,Walking,"{""calories"":11.639999389648,""effduration"":360,""intensity"":0,""pause_duration"":0,""steps"":551,""distance"":383.35000610352,""metcumul"":22.090000152588}",,2025-05-20T16:12:58-07:00
2025-04-22T12:41:00-07:00,2025-04-22T13:02:00-07:00,,,America/Los_Angeles,Walking,"{""calories"":23.140001296997,""effduration"":1020,""intensity"":0,""pause_duration"":0,""steps"":1161,""distance"":773.07995605469,""metcumul"":50.479995727539}",,2025-05-20T16:12:59-07:00
2025-04-22T14:29:00-07:00,2025-04-22T14:37:00-07:00,,,America/Los_Angeles,Walking,"{""calories"":13.920000076294,""effduration"":420,""intensity"":0,""pause_duration"":0,""steps"":661,""distance"":462.82998657227,""metcumul"":26.330001831055}",,2025-05-20T10:10:14-07:00
2025-04-22T16:57:00-07:00,2025-04-22T17:07:00-07:00,,,America/Los_Angeles,Walking,"{""calories"":16.789999008179,""effduration"":600,""intensity"":0,""pause_duration"":0,""steps"":847,""distance"":561.14996337891,""metcumul"":34.580001831055}",,2025-05-20T16:12:59-07:00
2025-04-23T12:12:00-07:00,2025-04-23T12:26:00-07:00,,,America/Los_Angeles,Walking,"{""calories"":15.549999237061,""effduration"":780,""intensity"":0,""pause_duration"":0,""steps"":788,""distance"":530.79998779297,""metcumul"":35.349998474121}",,2025-05-21T10:54:08-07:00
2025-04-23T18:01:00-07:00,2025-04-23T18:07:00-07:00,,,America/Los_Angeles,Walking,"{""calories"":10.480000495911,""effduration"":360,""intensity"":0,""pause_duration"":0,""steps"":515,""distance"":343.25,""metcumul"":21.129999160767}",,2025-05-21T10:54:09-07:00
2025-04-24T14:40:00-07:00,2025-04-24T14:51:00-07:00,,,America/Los_Angeles,Walking,"{""calories"":13.25,""effduration"":600,""intensity"":0,""pause_duration"":0,""steps"":670,""distance"":452.22003173828,""metcumul"":28.910001754761}",,2025-05-21T10:54:09-07:00
2025-04-24T17:49:00-07:00,2025-04-24T18:01:00-07:00,,,America/Los_Angeles,Walking,"{""calories"":14.239998817444,""effduration"":660,""intensity"":0,""pause_duration"":0,""steps"":729,""distance"":486.79000854492,""metcumul"":31.379997253418}",,2025-05-21T10:54:10-07:00
2025-04-26T17:50:00-07:00,2025-04-26T18:44:00-07:00,,,America/Los_Angeles,Walking,"{""calories"":82.510009765625,""effduration"":2940,""intensity"":0,""hr_average"":129,""hr_min"":110,""hr_max"":169,""hr_zone_0"":0,""hr_zone_1"":808,""hr_zone_2"":699,""hr_zone_3"":309,""pause_duration"":0,""steps"":4137,""distance"":2759.4799804688,""metcumul"":168.5599822998}",,2025-05-21T10:54:10-07:00
2025-04-29T12:38:00-07:00,2025-04-29T12:47:00-07:00,,,America/Los_Angeles,Walking,"{""calories"":12.350001335144,""effduration"":480,""intensity"":0,""pause_duration"":0,""steps"":686,""distance"":465.25,""metcumul"":25.75}",,2025-05-21T16:54:55-07:00
2025-04-29T14:07:00-07:00,2025-04-29T14:25:00-07:00,,,America/Los_Angeles,Walking,"{""calories"":23.969999313354,""effduration"":960,""intensity"":0,""pause_duration"":0,""steps"":1123,""distance"":807.78002929688,""metcumul"":49.139999389648}",,2025-05-21T16:54:55-07:00
2025-05-01T12:13:00-07:00,2025-05-01T12:19:00-07:00,,,America/Los_Angeles,Walking,"{""calories"":6.8899998664856,""effduration"":240,""intensity"":0,""pause_duration"":0,""steps"":336,""distance"":235.38999938965,""metcumul"":13.730000495911}",,2025-05-22T08:01:13-07:00
2025-05-03T15:07:00-07:00,2025-05-03T15:15:00-07:00,,,America/Los_Angeles,Walking,"{""calories"":8.3499994277954,""effduration"":420,""intensity"":0,""pause_duration"":0,""steps"":433,""distance"":274.51000976562,""metcumul"":19.269998550415}",,2025-05-22T08:01:14-07:00
2025-05-03T19:36:00-07:00,2025-05-03T19:41:00-07:00,,,America/Los_Angeles,Walking,"{""calories"":5.8199996948242,""effduration"":240,""intensity"":0,""pause_duration"":0,""steps"":289,""distance"":198.49000549316,""metcumul"":12.199998855591}",,2025-05-22T08:01:14-07:00
2025-05-06T13:10:00-07:00,2025-05-06T13:17:00-07:00,,,America/Los_Angeles,Walking,"{""calories"":10.770000457764,""effduration"":360,""intensity"":0,""pause_duration"":0,""steps"":495,""distance"":353.11999511719,""metcumul"":20.960000991821}",,2025-05-22T08:01:15-07:00
2025-05-06T14:20:00-07:00,2025-05-06T14:26:00-07:00,,,America/Los_Angeles,Walking,"{""calories"":11.939999580383,""effduration"":300,""intensity"":0,""pause_duration"":0,""steps"":534,""distance"":380.66000366211,""metcumul"":21.510000228882}",,2025-05-22T08:01:15-07:00
2025-05-06T15:37:00-07:00,2025-05-06T16:07:00-07:00,,,America/Los_Angeles,Walking,"{""calories"":41.820003509521,""effduration"":1620,""intensity"":0,""pause_duration"":0,""steps"":1991,""distance"":1411.6600341797,""metcumul"":85.169998168945}",,2025-05-22T08:01:15-07:00
2025-05-07T16:37:00-07:00,2025-05-07T16:44:00-07:00,,,America/Los_Angeles,Walking,"{""calories"":9.3100004196167,""effduration"":360,""intensity"":0,""pause_duration"":0,""steps"":436,""distance"":306.21002197266,""metcumul"":18.85000038147}",,2025-05-22T08:01:16-07:00
2025-05-08T15:44:00-07:00,2025-05-08T15:54:00-07:00,,,America/Los_Angeles,Walking,"{""calories"":24.162599563599,""effduration"":784,""intensity"":0,""pause_duration"":0,""steps"":1245,""distance"":820.46533203125,""metcumul"":27.592916488647}",,2025-05-22T08:01:16-07:00
2025-05-08T19:58:00-07:00,2025-05-08T20:05:00-07:00,,,America/Los_Angeles,Walking,"{""calories"":11.359999656677,""effduration"":420,""intensity"":0,""pause_duration"":0,""steps"":556,""distance"":387.93002319336,""metcumul"":23.040000915527}",,2025-05-22T08:01:16-07:00
2025-05-13T14:40:00-07:00,2025-05-13T14:46:00-07:00,,,America/Los_Angeles,Walking,"{""calories"":6,""effduration"":300,""intensity"":0,""pause_duration"":0,""steps"":301,""distance"":204.46000671387,""metcumul"":13.60000038147}",,2025-05-22T10:03:43-07:00
2025-05-13T18:25:00-07:00,2025-05-13T18:35:00-07:00,,,America/Los_Angeles,Walking,"{""calories"":17.479999542236,""effduration"":540,""intensity"":0,""pause_duration"":0,""steps"":836,""distance"":586.83996582031,""metcumul"":33.790000915527}",,2025-05-22T10:03:43-07:00
