start,duration,value
2023-08-02T05:29:00+02:00,"[60,60,60,60,60,60,60,60,60,60]","[0,0,0,0,0,0,0,0,0,0]"
2023-08-02T05:26:00+02:00,"[60,60]","[0,0]"
2023-08-02T05:19:00+02:00,"[60,60,60,60,60]","[0,0,0,0,0]"
2023-08-02T05:14:00+02:00,"[60,60]","[0,0]"
2023-08-02T05:02:00+02:00,"[60,60,60,60,61,59,60,60,60,60]","[0,0,0,0,0,0,0,0,0,0]"
2023-08-02T04:57:00+02:00,[60],[0]
2023-08-02T04:55:00+02:00,[60],[0]
2023-08-02T04:38:00+02:00,"[60,60]","[0,0]"
2023-08-02T04:18:00+02:00,"[60,60,60,60]","[0,0,0,0]"
2023-08-02T04:14:00+02:00,[60],[0]
2023-08-02T04:09:00+02:00,"[60,60,60]","[0,0,0]"
2023-08-01T05:59:00+02:00,[60],[0]
2023-08-01T05:48:00+02:00,[60],[0]
2023-08-01T05:44:00+02:00,[60],[0]
2023-08-01T05:37:00+02:00,[60],[0]
2023-08-01T05:19:00+02:00,"[60,60,60,60,60,60,60,60,60,60,60,60,60]","[0,0,0,0,0,0,0,0,0,0,0,0,0]"
2023-08-01T05:16:00+02:00,[60],[0]
2023-08-01T05:03:00+02:00,"[60,60,60]","[0,0,0]"
2023-08-01T04:59:00+02:00,"[60,60,60]","[0,0,0]"
2023-08-01T04:57:00+02:00,[60],[0]
2023-08-01T04:48:00+02:00,"[60,60]","[0,0]"
2023-08-01T04:45:00+02:00,[60],[0]
2023-08-01T04:42:00+02:00,[60],[0]
2023-08-01T04:39:00+02:00,[60],[0]
2023-08-01T04:35:00+02:00,"[60,60]","[0,0]"
2023-08-01T04:31:00+02:00,[60],[0]
2023-08-01T04:29:00+02:00,[60],[0]
2023-08-01T04:16:00+02:00,[60],[0]
2023-08-01T04:12:00+02:00,"[60,60,60]","[0,0,0]"
2023-07-31T05:58:00+02:00,[60],[0]
2023-07-31T05:53:00+02:00,"[60,60,60]","[0,0,0]"
2023-07-31T05:45:00+02:00,"[60,60,60,60]","[0,0,0,0]"
2023-07-31T05:34:00+02:00,"[60,60,60,60,60,60,60,60,60,60,60]","[0,0,0,0,0,0,0,0,0,0,0]"
2023-07-31T05:20:00+02:00,[60],[0]
2023-07-31T05:10:00+02:00,[60],[0]
2023-07-31T05:08:00+02:00,[60],[0]
2023-07-31T05:04:00+02:00,"[60,60]","[0,0]"
2023-07-31T05:01:00+02:00,[60],[0]
2023-07-31T04:41:00+02:00,[60],[0]
2023-07-31T04:39:00+02:00,[60],[0]
2023-07-31T04:36:00+02:00,[60],[0]
2023-07-31T04:33:00+02:00,[60],[0]
2023-07-31T04:09:00+02:00,"[60,60,60,60]","[0,0,0,0]"
2023-07-31T04:04:00+02:00,"[60,60,60]","[0,0,0]"
2023-07-31T03:57:00+02:00,"[60,60,60,60,60,60]","[0,0,0,0,0,0]"
2023-07-31T03:50:00+02:00,"[60,60,60,60,60]","[0,0,0,0,0]"
2023-07-31T03:42:00+02:00,[60],[0]
2023-07-31T03:38:00+02:00,"[60,60,60]","[0,0,0]"
2023-07-31T03:35:00+02:00,"[60,60]","[0,0]"
2023-07-31T03:29:00+02:00,[60],[0]
2023-07-31T03:27:00+02:00,[60],[0]
2023-07-31T03:25:00+02:00,[60],[0]
2023-07-31T03:16:00+02:00,"[60,60,60,60,60,60,60,60]","[0,0,0,0,0,0,0,0]"
2023-07-31T03:14:00+02:00,[60],[0]
2023-07-31T03:11:00+02:00,[60],[0]
2023-07-31T03:07:00+02:00,"[60,60,60]","[0,0,0]"
2023-07-31T03:01:00+02:00,"[60,60]","[0,0]"
2023-07-31T02:51:00+02:00,[60],[0]
2023-07-31T02:45:00+02:00,"[60,60,60,60,60]","[0,0,0,0,0]"
2023-07-31T02:42:00+02:00,[60],[0]
2023-07-31T02:38:00+02:00,"[60,60,60]","[0,0,0]"
2023-07-31T02:35:00+02:00,[60],[0]
2023-07-31T02:30:00+02:00,"[60,60,60,60]","[0,0,0,0]"
2023-07-31T02:27:00+02:00,"[60,60]","[0,0]"
2023-07-31T02:14:00+02:00,"[60,60,60,60,60,60,60,60,60]","[0,0,0,0,0,0,0,0,0]"
2023-07-31T02:11:00+02:00,[60],[0]
2023-07-31T01:56:00+02:00,[60],[0]
2023-07-31T01:52:00+02:00,"[60,60,60]","[0,0,0]"
2023-07-31T01:46:00+02:00,"[60,60,60,60]","[0,0,0,0]"
2023-07-31T01:43:00+02:00,[60],[0]
2023-07-31T01:17:00+02:00,"[60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
2023-07-31T01:15:00+02:00,[60],[0]
2023-07-31T01:12:00+02:00,"[60,60]","[0,0]"
2023-07-31T01:08:00+02:00,"[60,60,60]","[0,0,0]"
2023-07-31T01:01:00+02:00,"[60,60,60]","[0,0,0]"
2023-07-31T00:41:00+02:00,"[60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
2023-07-31T00:20:00+02:00,"[60,60,60,60,60,60,60,60,60,60,60,60,61,59,60,60,60,60]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
2023-07-31T00:15:00+02:00,"[60,60,60,60]","[0,0,0,0]"
2023-07-31T00:05:00+02:00,"[60,60,60,60,60,60]","[0,0,0,0,0,0]"
2023-07-30T23:57:00+02:00,"[60,60,60,60,60,60,60]","[0,0,0,0,0,0,0]"
2023-07-30T23:48:00+02:00,"[60,60,60,60,60,60,60,60]","[0,0,0,0,0,0,0,0]"
2023-07-30T23:43:00+02:00,"[60,60,60]","[0,0,0]"
2023-07-30T23:38:00+02:00,"[60,60,60,60]","[0,0,0,0]"
2023-07-30T23:31:00+02:00,"[60,60,60,60,60]","[0,0,0,0,0]"
2023-07-30T23:17:00+02:00,"[60,60]","[0,0]"
2023-07-30T23:05:00+02:00,"[60,60,60,60,60,60,60,60,60,60,60]","[0,0,0,0,0,0,0,0,0,0,0]"
2023-07-30T23:01:00+02:00,[60],[0]
2023-07-30T22:51:00+02:00,[60],[0]
2023-07-30T22:48:00+02:00,"[60,60]","[0,0]"
2023-07-30T22:28:00+02:00,[60],[0]
2023-07-30T22:08:00+02:00,[60],[0]
2023-07-30T21:53:00+02:00,"[61,59]","[0,0]"
2023-07-30T21:31:00+02:00,"[60,60,60]","[0,0,0]"
2023-07-30T21:28:00+02:00,"[60,60]","[0,0]"
2023-07-30T05:51:00+02:00,"[60,60,60,60]","[0,0,0,0]"
2023-07-30T05:47:00+02:00,"[60,60]","[0,0]"
2023-07-30T04:46:00+02:00,"[60,60]","[0,0]"
2023-07-30T04:35:00+02:00,"[60,60,60,60,60,60,60,60]","[0,0,0,0,0,0,0,0]"
2023-07-30T04:33:00+02:00,[60],[0]
2023-07-30T04:11:00+02:00,"[60,60,60,60,60,60,60,60,60,60,60,61,59,60,60]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
2023-07-30T04:08:00+02:00,[60],[0]
2023-07-30T04:04:00+02:00,[60],[0]
2023-07-30T04:01:00+02:00,"[60,60]","[0,0]"
2023-07-30T03:56:00+02:00,"[60,60]","[0,0]"
2023-07-30T03:52:00+02:00,"[60,60,60]","[0,0,0]"
2023-07-30T03:43:00+02:00,"[60,60,60,60,60,60,61]","[0,0,0,0,0,0,0]"
2023-07-30T03:27:00+02:00,[60],[0]
2023-07-30T03:08:00+02:00,[60],[0]
2023-07-30T03:03:00+02:00,"[60,60]","[0,0]"
2023-07-30T02:54:00+02:00,"[60,60,60,60,60,60,60,60]","[0,0,0,0,0,0,0,0]"
2023-07-30T02:42:00+02:00,"[60,60,60,60,60,60,60,60,60,60,60]","[0,0,0,0,0,0,0,0,0,0,0]"
2023-07-30T02:40:00+02:00,"[60,60]","[0,0]"
2023-07-30T02:35:00+02:00,"[60,60,60]","[0,0,0]"
2023-07-30T02:33:00+02:00,[60],[0]
2023-07-30T02:31:00+02:00,[60],[0]
2023-07-30T02:28:00+02:00,"[60,60]","[0,0]"
2023-07-30T02:22:00+02:00,"[60,60,60,60]","[0,0,0,0]"
2023-07-30T02:15:00+02:00,"[60,60,60,60,60]","[0,0,0,0,0]"
2023-07-30T02:05:00+02:00,"[60,60,60,60]","[0,0,0,0]"
2023-07-30T01:22:00+02:00,[60],[0]
2023-07-30T00:09:00+02:00,[60],[0]
2023-07-30T00:05:00+02:00,[60],[0]
2023-07-30T00:03:00+02:00,[60],[0]
2023-07-29T23:57:00+02:00,"[60,60,60,60,60]","[0,0,0,0,0]"
2023-07-29T23:49:00+02:00,"[60,60,60,60,60,60]","[0,0,0,0,0,0]"
2023-07-29T23:42:00+02:00,"[60,60,60]","[0,0,0]"
2023-07-28T09:32:00+02:00,[60],[0]
2023-07-28T09:25:00+02:00,"[60,60]","[0,0]"
2023-07-28T09:22:00+02:00,[60],[0]
2023-07-28T09:00:00+02:00,"[60,60,60]","[0,0,0]"
2023-07-28T08:56:00+02:00,[60],[0]
2023-07-28T08:53:00+02:00,[60],[0]
2023-07-28T08:45:00+02:00,"[60,60,60,60]","[0,0,0,0]"
2023-07-28T08:43:00+02:00,[60],[0]
2023-07-28T08:39:00+02:00,"[60,60]","[0,0]"
2023-07-28T08:31:00+02:00,"[60,60]","[0,0]"
2023-07-28T08:23:00+02:00,"[60,60]","[0,0]"
2023-07-28T08:19:00+02:00,[60],[0]
2023-07-28T08:07:00+02:00,[60],[0]
2023-07-28T08:01:00+02:00,"[60,60]","[0,0]"
2023-07-28T07:52:00+02:00,[60],[0]
2023-07-28T07:23:00+02:00,[60],[0]
2023-07-28T05:57:00+02:00,[60],[0]
2023-07-28T05:41:00+02:00,[60],[0]
2023-07-28T05:35:00+02:00,[60],[0]
2023-07-28T05:30:00+02:00,[60],[0]
2023-07-28T05:21:00+02:00,"[60,60,60]","[0,0,0]"
2023-07-28T04:46:00+02:00,"[61,59]","[0,0]"
2023-07-28T04:38:00+02:00,[60],[0]
2023-07-28T04:28:00+02:00,"[60,60,60,60,60]","[0,0,0,0,0]"
2023-07-28T04:26:00+02:00,[60],[0]
2023-07-28T04:22:00+02:00,"[60,60,60]","[0,0,0]"
2023-07-27T07:31:00+02:00,"[60,60]","[0,0]"
2023-07-27T07:26:00+02:00,"[60,60,60]","[0,0,0]"
2023-07-27T07:21:00+02:00,[60],[0]
2023-07-27T07:08:00+02:00,[60],[0]
2023-07-27T06:53:00+02:00,[60],[0]
2023-07-27T06:43:00+02:00,[60],[0]
2023-07-27T06:38:00+02:00,"[60,60]","[0,0]"
2023-07-27T06:36:00+02:00,[60],[0]
2023-07-27T06:32:00+02:00,[60],[0]
2023-07-27T06:29:00+02:00,"[60,60]","[0,0]"
2023-07-27T06:01:00+02:00,[60],[0]
2023-07-27T05:56:00+02:00,"[60,60,60,60]","[0,0,0,0]"
2023-07-27T05:50:00+02:00,"[60,60,60,60,60]","[0,0,0,0,0]"
2023-07-27T05:42:00+02:00,"[60,60]","[0,0]"
2023-07-27T05:39:00+02:00,"[60,60]","[0,0]"
2023-07-27T05:36:00+02:00,"[60,60,60]","[0,0,0]"
2023-07-27T05:33:00+02:00,"[60,60]","[0,0]"
2023-07-27T05:18:00+02:00,"[60,60,60,60,60,60,60,60,60]","[0,0,0,0,0,0,0,0,0]"
2023-07-27T05:16:00+02:00,[60],[0]
2023-07-27T05:14:00+02:00,[60],[0]
2023-07-27T05:08:00+02:00,"[60,60,60,60,60]","[0,0,0,0,0]"
2023-07-27T05:00:00+02:00,"[60,60,60,60]","[0,0,0,0]"
